-0.392216,0.072801,1.241618,-1.686439,-0.232387,-125.664017
0.392449,2.026857,2.525108,0.41671,0.584311,230.405983
-1.220872,-1.887633,-0.317482,-1.708717,-0.911475,-262.613074
0.021146,0.088874,-1.374195,0.181392,0.33244,105.767963
0.713768,0.626225,-1.926667,-0.762595,0.866068,180.380237
0.935142,-0.729659,-0.32806,-0.669578,1.055739,95.321829
-1.468321,0.699585,-0.06613,-0.46315,0.55371,-28.767554
0.876054,-0.879135,0.967877,1.944537,-1.938472,89.699801
2.045693,-2.093277,-1.278899,-1.235221,-0.447667,11.270485
-0.480446,0.30921,1.084072,0.720867,0.260785,113.457685
0.701138,1.007945,0.584418,0.870655,-1.414034,77.587051
0.33113,-0.878611,0.189901,1.184662,-0.053094,73.556812
-0.423521,0.661222,0.555346,-1.355264,-1.267993,-133.230793
0.670543,-0.179333,-1.233569,-1.086401,0.443865,28.693649
0.052946,-0.051995,0.676057,1.139487,1.168687,160.719052
2.451021,-0.463087,0.649642,0.436683,1.140292,366.765413
-0.188804,0.948078,1.300367,-0.200227,-0.177517,113.224457
0.077918,0.056026,-0.077003,-0.72414,1.444961,123.734262
-0.872204,-1.697974,1.082132,1.927366,0.645384,-50.720631
1.107241,1.400237,0.051488,-0.212702,0.605556,257.582508
-0.198252,-0.282303,0.731547,-1.666157,-0.300665,-96.460977
-0.022552,-0.347219,0.573694,0.663636,0.07925,4.453526
-0.447702,-1.804683,-0.494929,1.295787,-2.188051,-302.547418
0.554575,-0.964381,-1.829715,-0.087234,-1.120038,-104.121568
0.002607,-1.116019,0.290698,0.311834,-0.000009,-9.955025
-0.176433,-0.367262,0.595817,0.095021,-0.27092,-81.437144
0.007738,-0.761545,1.59181,0.077392,0.275569,77.411141
-0.711865,-0.076377,-0.896839,2.311204,1.240338,93.474126
1.9088,0.952241,0.034208,-0.190071,1.381651,280.35014
-0.380324,0.180472,1.015059,0.287614,-0.278181,25.183166
0.667208,-1.097981,0.342669,-1.292802,-0.824923,-9.029815
0.593511,1.574305,2.622009,0.869529,-1.774153,-3.761894
-0.674451,-0.576633,0.01018,-0.08567,0.877841,29.027931
-0.653859,-0.580742,0.376525,-0.959699,1.979581,169.617324
-1.664245,0.981441,-1.457884,-1.640542,-0.016504,-282.337245
-0.025662,1.659772,0.901451,0.355965,0.130366,109.018544
0.16426,-0.164188,0.839877,-0.328059,-1.649266,-56.269269
-1.623028,-1.414668,-0.354207,-1.371111,-0.035024,-293.251392
-1.031439,0.673572,0.225786,0.678187,-0.018703,-76.915957
-0.176411,0.883386,0.024368,-0.138691,0.436337,12.447633
-1.321266,0.616343,0.625259,0.213361,0.388592,-119.136992
0.183431,-1.316597,-0.879503,-1.760138,1.34383,18.087266
0.393831,0.941563,-0.30985,1.251581,-0.810243,75.235217
-1.376527,-1.050214,-1.259802,-0.535775,0.222539,-207.858007
0.924863,-0.095817,-0.22857,-0.775878,-1.227553,-34.871173
-0.872817,0.584792,-1.548635,0.594538,-0.391881,-153.823823
-0.192667,-0.18837,-0.956973,-0.882478,1.189509,24.709644
-0.329291,-0.99735,0.256409,-0.482385,1.745936,162.926474
-1.185897,-0.560535,0.707953,-0.046805,-0.780014,-105.289806
2.200936,1.517248,-1.019869,0.331636,-0.49799,309.437886
-0.252299,0.667506,-1.46288,-0.620078,-0.938875,-139.184564
1.047064,-0.492527,-1.694683,-0.119352,-0.376495,-39.323004
-0.776693,-1.164376,-0.423435,0.251653,-1.799927,-309.999628
-0.248113,0.580487,1.603901,-0.037904,1.01292,47.048905
2.13867,-1.112101,1.077631,1.636206,-1.430751,166.108894
0.786067,2.157552,0.283263,-0.670957,2.24596,265.004461
2.24989,-0.546714,0.780298,-0.695643,-1.469409,74.215846
-0.2199,0.09622,-0.013783,-1.883196,-0.904506,-178.950728
0.145666,-0.740147,0.495226,-1.00338,0.535245,-2.723618
-1.023587,1.211622,0.625555,-0.476853,0.722378,-7.70418
0.599071,1.633337,0.929689,0.846839,2.26779,309.220664
0.122126,2.903673,-0.087166,-0.264601,0.205168,81.335978
-1.320347,-1.432601,-0.870615,0.011406,1.028717,-93.823134
-0.261498,1.33518,0.033326,-1.080133,-0.037154,-92.591526
-1.464722,-0.503099,-0.611875,0.386167,0.454299,-114.05381
0.259015,1.125206,-0.165917,0.297864,1.114526,142.915417
0.254119,-2.732778,-2.272214,-0.068519,0.37738,-129.4481
-0.345101,0.815399,1.167822,0.681508,0.376804,70.677578
-0.779021,0.437958,0.852892,-1.271504,-1.114805,-162.61809
-1.597963,-1.942177,0.943307,-1.003613,1.431968,-109.773282
-0.237352,-0.332621,0.447881,1.00679,-1.528374,-58.723334
1.159641,-1.263995,-1.131706,0.105258,-0.094724,20.174349
-0.325821,-1.246704,0.906207,0.939408,-1.446712,-61.163295
0.456801,1.031465,-0.076474,1.653649,-1.443762,8.993566
0.476907,0.777485,-0.028154,0.409202,1.312622,168.863584
-0.676624,-0.854329,-0.916395,-0.213658,2.518237,108.592453
0.23051,-0.97516,0.984477,0.884123,-0.453587,49.922055
-1.247183,0.901869,-0.393165,0.772057,-0.716132,-117.882047
-0.117768,0.305427,0.091359,-0.698743,0.11094,4.318207
0.10637,-0.517228,-0.836568,0.019844,0.559651,29.472034
0.612164,-1.400815,-0.239523,0.185317,-0.089265,67.149656
0.164199,-0.123314,0.426176,-0.508766,-1.877915,-95.276275
1.142835,1.531306,-0.511851,-0.070949,0.596148,158.052654
0.130559,0.325564,0.454248,0.670833,-2.321698,-153.555744
-1.013646,-0.499624,1.29551,-0.267774,-1.190881,-115.726644
2.108138,-1.220978,0.035028,2.751569,-1.668821,90.046131
0.840843,-0.28419,1.204651,-1.325241,-1.748571,-82.881704
-0.634519,1.578803,1.608335,0.517038,-0.404867,46.748313
-0.109917,-1.021572,-1.819149,-0.367628,-1.095808,-169.272389
1.365241,-2.098913,0.459046,0.017515,0.770496,119.188628
1.259684,-0.062538,0.748006,-1.571825,-1.308516,38.596192
0.270361,1.936079,-2.426192,-0.175339,0.508683,72.407435
1.035252,1.356218,-0.175746,-1.372259,0.156371,168.38819
-1.205755,1.134374,0.071682,-0.411791,-0.99646,-189.974714
-0.957547,-0.435071,0.904151,-0.555027,-1.554829,-200.872154
1.888733,-0.699213,0.153968,0.386397,0.238553,246.015131
-0.02,0.409436,0.103405,0.711351,0.315717,19.874918
-0.765919,-0.167557,1.139104,0.668985,-0.115231,48.167111
0.733467,-0.482091,0.999028,-0.605137,-0.067736,64.0792
-1.042926,-0.95912,1.746617,0.196778,-0.313921,-56.473108
1.556143,0.647882,0.838969,1.04907,-1.539554,85.995386
1.068493,-0.432004,-0.413154,1.281274,1.774361,269.637691
-0.762744,0.380054,0.383517,0.922348,0.553369,5.599492
0.313239,0.980819,-0.152625,-1.541655,-0.523903,-67.081681
0.262433,-0.728834,2.27295,1.046756,0.523836,207.5102
0.639319,-0.310063,-1.974493,-1.863038,0.708479,7.0134
0.259093,-0.012429,-0.063495,-0.28336,0.835933,71.724817
-1.659987,-0.820272,-0.468142,-1.42297,-0.374428,-334.209046
-0.648906,-0.84788,-0.887329,-1.011737,-0.404425,-193.716262
-0.09381,-1.258026,-0.719754,-0.09425,0.461146,3.865111
0.895522,0.027003,1.504746,-0.571487,-1.2534,-34.140961
-0.6591,1.05931,0.812881,0.401067,1.509293,149.455052
-2.095276,1.314185,0.221374,-1.612074,0.849381,-128.037071
-0.22114,-0.403583,-0.992239,0.705537,-0.574932,-51.467753
0.391468,-0.746714,0.832288,1.47271,-0.367454,67.125193
0.236495,0.570313,-0.873956,0.656851,0.48346,116.364379
1.43822,-0.228965,-0.62939,0.444605,1.727999,243.389842
-1.092985,0.429622,0.891662,-0.524802,-1.101154,-161.932015
0.502437,-0.799624,0.200111,0.807696,-0.62762,56.56382
-0.787895,0.713846,-0.689468,-0.29919,-0.981264,-220.837574
-0.53984,0.299493,-2.760641,1.609681,0.664845,-60.132238
-0.637624,1.298119,1.14943,0.379712,-0.050205,32.812384
-0.298983,1.169796,-0.345026,0.152534,-0.359436,63.96525
0.562389,-0.116482,1.394556,-0.534262,0.412176,126.751243
0.909554,0.87404,-0.212826,-1.174908,0.30901,71.731676
0.453312,2.482524,1.033537,-1.932269,0.669622,123.848482
0.425162,-1.406821,-0.022928,-0.849105,-0.472669,-59.058529
-1.753656,-1.363993,-0.954787,-0.540699,-1.634551,-263.411805
-0.229629,0.43717,-0.529986,-1.253593,-0.195644,-101.650265
1.261979,0.451159,0.203193,0.122304,0.789673,245.298523
-0.908181,1.451697,-2.090594,-0.36967,1.52396,-34.886994
1.421019,1.523637,2.122766,0.481292,-1.023712,239.683218
-0.121145,1.427546,-0.56668,-1.038371,-0.744626,-76.254903
2.969103,1.164715,-2.167896,0.583024,0.257148,318.701512
0.649455,0.931607,0.573113,-0.665394,0.495205,85.619386
-0.976314,-1.003183,2.126569,-1.290038,-0.92916,-158.806801
-0.366979,-1.837893,-1.453518,0.693219,2.282718,99.824509
0.237591,1.503342,0.551328,1.206702,-2.574183,-15.902715
0.245996,0.600023,0.672754,0.972295,0.870367,195.393599
1.678318,-0.154956,1.378869,0.792046,0.096965,200.143
0.642253,-2.489808,-0.057735,-1.053901,0.636834,41.550315
-0.599863,-1.139119,0.576005,1.133399,1.341208,99.601072
-0.035607,0.966666,0.753273,1.279245,0.93347,167.648507
-0.513741,-0.332171,-0.635993,-0.879107,0.232172,-48.681631
0.440402,1.860881,-0.280829,-0.489044,0.412443,134.531031
0.267815,1.403953,0.315019,-1.702712,0.444183,17.337671
1.714823,-1.605029,0.82281,-0.033132,-1.285016,44.051573
0.463717,0.028406,-2.367888,-0.10831,-0.985588,-83.44923
-0.285393,0.393131,-1.038494,1.19575,-1.174315,-94.882437
-0.26977,-0.636099,0.552491,0.240145,-0.161524,8.589406
0.298796,-0.56359,1.428693,-0.120315,0.249585,105.765629
1.8103,-0.817423,0.413145,0.237213,-0.038614,194.417987
0.409128,0.869002,-1.493617,-0.487169,-1.690981,-143.256537
-0.542389,0.363294,-0.374858,-0.092717,0.365613,76.912058
0.114081,-0.265112,1.258341,-1.141453,-0.212782,-3.584845
0.783697,-1.053823,-1.01733,-0.003684,0.1681,-40.639833
-0.445968,-0.375666,-1.703819,-0.195371,0.598701,-36.400493
-0.52564,0.230613,1.192865,-0.217524,-0.707782,-32.902023
2.197643,-0.939051,0.480396,-2.220419,-0.226972,40.135853
0.259416,0.807925,-0.493574,-0.137188,-0.05906,32.567115
-0.15085,1.219799,3.15058,0.425557,-2.49109,-9.457907
-1.551088,0.475401,0.546516,-0.168726,-1.364214,-185.055176
0.729099,-0.2769,0.696457,0.677166,0.230735,216.902307
-0.884467,0.746117,1.757759,-0.273572,-0.226384,33.08419
0.488479,0.588801,1.113687,-0.002082,-0.414073,-37.542593
-0.491492,-0.901915,-2.178905,-0.099194,0.794857,-44.51375
-0.17609,-1.319654,0.933562,-0.224703,1.121556,165.583314
-0.2548,-0.317377,-0.965585,-0.230163,0.615316,-82.470855
0.647541,1.016868,-1.219669,-1.12782,0.094993,-28.905093
1.037957,-1.608755,0.005672,-0.230184,-0.091012,31.442778
-0.914404,-0.253364,0.599519,-0.699263,-0.581445,-215.337326
0.237557,0.538303,1.154936,0.564481,-0.771507,49.964924
-0.512717,-0.893215,-1.841775,0.61331,0.838931,35.608269
-0.307684,1.461102,-0.312357,-0.313264,2.123584,175.614963
0.848197,1.135382,-1.780095,-1.258115,-0.41677,-42.597892
1.001206,-0.03603,-0.987971,0.452701,1.112985,135.66758
0.893521,-1.514583,0.366261,-1.251434,-1.796313,-104.305331
-0.477675,-0.489372,-1.194149,-0.912245,-0.771798,-144.335346
0.108868,1.015685,-1.072481,-1.203386,0.078397,-73.090216
1.351961,0.751739,-0.14166,0.531611,-0.900164,78.119673
-0.996814,-1.057352,-0.669379,0.172267,-0.458488,-219.705919
-0.145505,-0.472058,-0.065416,1.414581,1.119176,98.245258
1.169883,-0.805593,0.09543,-0.01664,0.611949,183.809026
-0.644264,-1.166315,2.030866,1.480516,-0.596849,35.880343
-1.771156,0.619893,1.354094,-0.80568,-0.5121,-207.419661
1.599469,1.367078,-1.449304,-0.410359,-0.420928,66.328891
-2.518773,0.176548,1.130529,-1.299502,1.661807,-159.600639
0.4643,-0.250171,-1.51082,0.360633,-0.434481,-29.982226
-1.017239,1.494278,0.532109,-0.845401,-1.698162,-178.088224
-0.517212,-1.322331,0.444446,0.885561,1.397443,62.772253
0.745437,1.066618,-1.143367,-1.47242,-1.154681,-164.98482
0.933546,0.141707,-2.386749,1.152065,-1.23689,6.701648
0.88061,0.829145,0.512067,-0.88013,-0.964208,-4.68408
-0.17861,-0.417191,-0.599528,1.110007,-0.08639,28.051471
-0.159924,0.888703,1.733416,-0.837943,0.92849,150.671357
-0.564258,-0.906954,-0.714218,0.032146,1.863543,83.347099
-0.819688,0.44446,0.093088,-0.981393,0.267944,-32.503246
0.512662,2.989901,-0.509084,-0.364297,-1.224887,23.178486
1.209886,0.7123,0.089143,0.73509,1.741525,335.122804
1.615771,-1.462323,0.459943,0.820188,-0.650003,100.355269
-0.539545,0.915182,-3.311465,0.371985,-0.346112,-223.905138
1.200471,-1.301697,-0.925265,-0.533764,-0.292096,36.950254
1.226184,-0.32301,0.076792,0.363101,-0.976586,-5.046947
0.723957,1.479729,0.014503,-0.332245,0.884316,163.635253
0.504382,-1.610243,-1.607237,-2.101215,1.872887,71.394677
0.202769,0.371992,0.508772,-0.043902,0.522262,53.512509
-0.394803,0.611118,0.058856,-0.907928,-1.476189,-186.819249
1.169009,1.302857,0.061392,0.865636,0.388627,155.409079
-1.018196,0.26438,-0.209944,0.994781,0.375652,32.570191
0.633727,0.292174,-0.051145,-0.178461,-1.118362,-20.336674
-0.109773,1.67286,0.26835,0.820849,1.287167,202.366407
-0.388369,0.224303,-1.998128,-1.383025,0.193743,-209.00346
-0.095884,1.133446,0.123796,-0.006152,0.60442,110.072328
-0.819307,-0.15092,-0.041599,0.133233,2.009375,137.501526
0.333894,-0.464466,-0.351677,0.120184,0.00807,13.97717
0.035188,1.417832,-0.332004,-0.981061,-0.139722,-41.521036
0.900716,-0.709883,0.694002,-0.64616,-0.237033,60.952655
-1.695116,-1.269121,0.80242,-0.002901,-0.082925,-166.03164
-0.138079,-1.691213,0.86962,-1.051552,-0.066096,-77.656719
-1.218483,1.234535,0.014583,-0.737087,-0.57919,-142.115506
0.413842,0.488743,-1.047051,0.927057,-0.270379,35.940538
0.092567,-0.839883,0.504334,-0.505505,-0.590735,-165.52773
-0.594112,0.863194,1.598494,-1.131901,2.36525,128.516421
-0.941234,0.17998,1.39406,1.712893,-0.051267,83.870152
0.391161,-0.459305,0.262271,0.515294,0.296313,92.15338
0.657696,0.410355,-0.543699,0.854674,0.741095,143.316758
0.048812,0.352456,0.725469,-2.28979,0.408354,-31.896426
-1.211403,0.248176,-0.934351,-1.456659,-0.47503,-316.940505
-1.223615,-1.325574,-0.967905,-0.160557,-1.029834,-244.76902
0.143073,-0.723307,0.821388,1.107046,1.432973,193.971643
-0.020519,-0.535044,1.429092,0.219632,-2.539948,-174.964479
0.855977,1.321412,-0.561385,2.512642,-0.217403,274.546534
-0.453204,1.353988,0.429315,0.561776,-0.364144,-13.359134
-0.644089,0.085651,0.093834,0.063732,-0.439829,-54.547107
0.639078,-0.107824,-0.070892,-0.904436,0.021232,26.849595
0.52382,0.694343,-1.062774,-0.56806,-1.093345,-91.906442
-0.029129,0.308222,-0.340176,0.996488,0.49011,170.752443
-0.254444,0.687035,-0.07782,-0.740024,-2.27083,-271.421187
-0.633849,-1.863531,-0.494311,1.253029,0.141275,-53.274515
0.306413,-0.269772,-0.070419,-1.884439,0.674223,-5.538973
-0.440724,-0.680343,0.674164,-1.07537,-0.56049,-55.80187
-1.907491,1.113101,-1.080644,0.408858,-0.270201,-161.640419
1.904473,-0.901637,0.239632,-0.024746,1.417211,365.076644
-0.430985,0.591941,-0.551527,1.661284,0.035304,33.025194
1.765028,0.472772,-0.346716,-1.219469,0.733236,183.818103
-0.246883,1.160925,1.223088,0.385012,0.637737,105.708873
-0.274028,0.600985,-0.51676,0.049793,0.556637,-68.893456
-0.547444,0.391683,2.32509,-1.023559,1.393888,110.016085
0.377662,1.575707,-0.068447,-1.628093,-0.695199,-40.104381
0.356842,-0.132918,0.313469,-1.237984,-2.093189,-109.943002
-0.972954,1.093786,-1.526668,0.33077,-0.600473,-148.763088
0.20903,-2.045481,-0.211548,-0.447773,-0.638141,-105.541992
-0.624955,-0.152295,1.714591,0.863363,0.8979,70.174103
1.826002,-0.657434,0.228418,-0.093825,0.376898,219.188971
-1.375212,0.20392,-0.064837,0.045991,1.499656,-79.783207
1.141507,0.515806,-0.159288,-0.61912,-1.30474,18.243902
0.590898,-0.362749,0.155106,-1.369914,2.513663,181.469985
